"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","AWND","PRCP","PSUN","SNOW","SNWD","TAVG","TMAX","TMIN","TSUN","WT01","WT02","WT03","WT04","WT05","WT06","WT07","WT08","WT09","WT11","WT13","WT14","WT15","WT16","WT17","WT18","WT21","WT22"
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","39.87327","-75.22678","3.0","2016-04-22","10.29","0.00",,"0.0","0.0","69","78","61",,,,,,,,,,,,,,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","39.87327","-75.22678","3.0","2016-04-23","12.08","0.11",,"0.0","0.0","65","70","52",,"    1",,,,,,,"    1",,,,,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","39.87327","-75.22678","3.0","2016-04-24","8.95","0.00",,"0.0","0.0","57","70","46",,,,,,,,,,,,,,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","39.87327","-75.22678","3.0","2016-04-25","5.82","0.00",,"0.0","0.0","61","77","48",,,,"    1",,,,,,,,,,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","39.87327","-75.22678","3.0","2016-04-26","12.08","0.19",,"0.0","0.0","69","86","51",,"    1",,"    1",,,,,"    1",,,,,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","39.87327","-75.22678","3.0","2016-04-27","6.93","0.00",,"0.0","0.0","53","55","50",,"    1",,,,,,,,,,,,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","39.87327","-75.22678","3.0","2016-04-28","7.61","0.09",,"0.0","0.0","52","56","45",,"    1",,,,,,,"    1",,,,,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","39.87327","-75.22678","3.0","2016-04-29","9.17","0.00",,"0.0","0.0","48","53","45",,"    1",,,,,,,,,,,,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","39.87327","-75.22678","3.0","2016-04-30","6.71","0.00",,"0.0","0.0","53","64","47",,,,,,,,,,,,,,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","39.87327","-75.22678","3.0","2016-05-01","6.04","0.61",,"0.0","0.0","51","54","47",,"    1",,,,,,,,,,,,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","39.87327","-75.22678","3.0","2016-05-02","5.14","0.27",,"0.0","0.0","53","65","48",,"    1",,"    1",,,,,"    1",,,,,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","39.87327","-75.22678","3.0","2016-05-03","8.95","0.34",,"0.0","0.0","58","59","52",,"    1",,,,,,,"    1",,,,,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","39.87327","-75.22678","3.0","2016-05-04","9.62","0.02",,"0.0","0.0","53","54","51",,"    1",,,,,,,"    1",,,,,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","39.87327","-75.22678","3.0","2016-05-05","11.18","0.00",,"0.0","0.0","53","58","50",,"    1",,,,,,,,,,,,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","39.87327","-75.22678","3.0","2016-05-06","11.41","1.15",,"0.0","0.0","53","56","50",,"    1",,,,,,,"    1",,,,,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","39.87327","-75.22678","3.0","2016-05-07","6.04","0.08",,"0.0","0.0","55","63","51",,"    1",,,,,,,,,,,,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","39.87327","-75.22678","3.0","2016-05-08","10.51","0.05",,"0.0","0.0","60","71","51",,,,,,,,,,,,,,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","39.87327","-75.22678","3.0","2016-05-09","11.41","0.00",,"0.0","0.0","61","71","50",,,,,,,,,,,,,,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","39.87327","-75.22678","3.0","2016-05-10","5.59","0.02",,"0.0","0.0","57","60","51",,,,,,,,,,,,,,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","39.87327","-75.22678","3.0","2016-05-11","3.80","0.00",,"0.0","0.0","58","66","52",,"    1",,,,,,,,,,,,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","39.87327","-75.22678","3.0","2016-05-12","6.26","0.00",,"0.0","0.0","65","76","56",,"    1",,,,,,,"    1",,,,,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","39.87327","-75.22678","3.0","2016-05-13","6.71","0.20",,"0.0","0.0","65","70","60",,"    1",,,,,,,"    1",,,,,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","39.87327","-75.22678","3.0","2016-05-14","9.40","0.10",,"0.0","0.0","64","76","54",,"    1",,,,,,,,,,,,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","39.87327","-75.22678","3.0","2016-05-15","16.78","0.00",,"0.0","0.0","55","59","46",,,,,,,,,,,,,,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","39.87327","-75.22678","3.0","2016-05-16","14.54","0.00",,"0.0","0.0","53","67","42",,,,,,,,,,,,,,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","39.87327","-75.22678","3.0","2016-05-17","5.14","0.12",,"0.0","0.0","57","62","52",,"    1",,,,,,,,,,,,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","39.87327","-75.22678","3.0","2016-05-18","6.71","0.00",,"0.0","0.0","58","69","52",,"    1",,,,,,,,,,,,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","39.87327","-75.22678","3.0","2016-05-19","5.14","0.00",,"0.0","0.0","62","73","54",,,,,,,,,"    1",,,,,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","39.87327","-75.22678","3.0","2016-05-20","4.47","0.00",,"0.0","0.0","65","76","53",,,,,,,,,,,,,,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","39.87327","-75.22678","3.0","2016-05-21","9.62","1.96",,"0.0","0.0","59","62","53",,"    1",,,,,,,,,,,,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","39.87327","-75.22678","3.0","2016-05-22","6.49","0.11",,"0.0","0.0","57","66","52",,,,,,,,,,,,,,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","39.87327","-75.22678","3.0","2016-05-23","4.47","0.08",,"0.0","0.0","64","76","55",,"    1",,"    1",,,,,"    1",,,,,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","39.87327","-75.22678","3.0","2016-05-24","8.72","0.03",,"0.0","0.0","67","83","56",,,,,,,,,,,,,,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","39.87327","-75.22678","3.0","2016-05-25","7.83","0.00",,"0.0","0.0","74","88","57",,,,,,,,,,,,,,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","39.87327","-75.22678","3.0","2016-05-26","6.49","0.00",,"0.0","0.0","76","90","63",,,,,,,,,,,,,,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","39.87327","-75.22678","3.0","2016-05-27","8.72","0.00",,"0.0","0.0","79","90","69",,,,,,,,,,,,,,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","39.87327","-75.22678","3.0","2016-05-28","8.95","0.00",,"0.0","0.0","78","90","68",,,,,,,,,,,,,,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","39.87327","-75.22678","3.0","2016-05-29","6.93","0.59",,"0.0","0.0","76","87","66",,"    1",,,,,,,,,,,,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","39.87327","-75.22678","3.0","2016-05-30","6.26","0.92",,"0.0","0.0","74","79","69",,"    1",,,,,,,,,,,,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","39.87327","-75.22678","3.0","2016-05-31","6.71","0.00",,"0.0","0.0","77","88","70",,,,,,,,,,,,,,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","39.87327","-75.22678","3.0","2016-06-01","5.59","0.00",,"0.0","0.0","77","90","67",,,,,,,,,"    1",,,,,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","39.87327","-75.22678","3.0","2016-06-02","7.16","0.00",,"0.0","0.0","72","84","62",,"    1",,,,,,,,,,,,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","39.87327","-75.22678","3.0","2016-06-03","4.92","0.12",,"0.0","0.0","69","76","65",,"    1",,,,,,,,,,,,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","39.87327","-75.22678","3.0","2016-06-04","6.04","0.00",,"0.0","0.0","73","83","67",,"    1",,,,,,,,,,,,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","39.87327","-75.22678","3.0","2016-06-05","9.62","0.44",,"0.0","0.0","74","84","68",,"    1",,"    1",,,,,,,,,,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","39.87327","-75.22678","3.0","2016-06-06","12.30","0.00",,"0.0","0.0","75","86","68",,,,,,,,,,,,,,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","39.87327","-75.22678","3.0","2016-06-07","9.17","0.00",,"0.0","0.0","77","83","67",,,,"    1",,,,,,,,,,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","39.87327","-75.22678","3.0","2016-06-08","15.21","0.13",,"0.0","0.0","66","73","58",,"    1",,"    1",,,,,,,,,,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","39.87327","-75.22678","3.0","2016-06-09","13.42","0.00",,"0.0","0.0","65","77","53",,,,,,,,,,,,,,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","39.87327","-75.22678","3.0","2016-06-10","10.29","0.00",,"0.0","0.0","69","78","60",,,,,,,,,,,,,,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","39.87327","-75.22678","3.0","2016-06-11","10.07","0.00",,"0.0","0.0","74","92","59",,,,,,,,,,,,,,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","39.87327","-75.22678","3.0","2016-06-12","17.22","0.00",,"0.0","0.0","84","90","66",,,,,,,,,,,,,,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","39.87327","-75.22678","3.0","2016-06-13","12.30","0.00",,"0.0","0.0","69","78","61",,,,,,,,,,,,,,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","39.87327","-75.22678","3.0","2016-06-14","10.07","0.00",,"0.0","0.0","71","78","62",,,,,,,,,,,,,,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","39.87327","-75.22678","3.0","2016-06-15","6.71","0.01",,"0.0","0.0","72","80","61",,,,,,,,,,,,,,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","39.87327","-75.22678","3.0","2016-06-16","4.92","0.38",,"0.0","0.0","68","70","64",,"    1",,"    1",,,,,,,,,,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","39.87327","-75.22678","3.0","2016-06-17","7.61","0.00",,"0.0","0.0","72","84","63",,,,,,,,,,,,,,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","39.87327","-75.22678","3.0","2016-06-18","5.37","0.00",,"0.0","0.0","72","85","59",,,,,,,,,,,,,,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","39.87327","-75.22678","3.0","2016-06-19","7.61","0.00",,"0.0","0.0","77","91","65",,,,,,,,,,,,,,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","39.87327","-75.22678","3.0","2016-06-20","7.16","0.00",,"0.0","0.0","80","91","66",,,,,,,,,,,,,,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","39.87327","-75.22678","3.0","2016-06-21","10.51","0.00",,"0.0","0.0","80","88","72",,,,,,,,,"    1",,,,,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","39.87327","-75.22678","3.0","2016-06-22","11.41","0.00",,"0.0","0.0","78","87","71",,"    1",,,,,,,"    1",,,,,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","39.87327","-75.22678","3.0","2016-06-23","7.61","0.16",,"0.0","0.0","77","85","70",,"    1",,,,,,,,,,,,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","39.87327","-75.22678","3.0","2016-06-24","8.72","0.00",,"0.0","0.0","76","82","67",,,,,,,,,"    1",,,,,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","39.87327","-75.22678","3.0","2016-06-25","6.93","0.00",,"0.0","0.0","75","88","65",,"    1",,,,,,,"    1",,,,,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","39.87327","-75.22678","3.0","2016-06-26","6.04","0.00",,"0.0","0.0","75","87","64",,,,,,,,,,,,,,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","39.87327","-75.22678","3.0","2016-06-27","7.83","0.56",,"0.0","0.0","74","86","64",,"    1",,,,,,,,,,,,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","39.87327","-75.22678","3.0","2016-06-28","5.82","0.07",,"0.0","0.0","75","84","71",,"    1",,,,,,,,,,,,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","39.87327","-75.22678","3.0","2016-06-29","8.72","0.00",,"0.0","0.0","77","85","69",,,,,,,,,,,,,,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","39.87327","-75.22678","3.0","2016-06-30","8.28","0.00",,"0.0","0.0","77","86","66",,,,,,,,,,,,,,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","39.87327","-75.22678","3.0","2016-07-01","7.38","0.00",,"0.0","0.0","77","87","70",,,,"    1",,,,,,,,,,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","39.87327","-75.22678","3.0","2016-07-02","12.30","0.00",,"0.0","0.0","75","80","70",,,,,,,,,,,,,,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","39.87327","-75.22678","3.0","2016-07-03","7.16","0.00",,"0.0","0.0","73","78","67",,,,,,,,,,,,,,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","39.87327","-75.22678","3.0","2016-07-04","7.61","0.29",,"0.0","0.0","73","80","67",,"    1",,,,,,,,,,,,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","39.87327","-75.22678","3.0","2016-07-05","9.84","0.08",,"0.0","0.0","78","89","74",,,,,,,,,,,,,,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","39.87327","-75.22678","3.0","2016-07-06","6.93","0.00",,"0.0","0.0","85","95","75",,,,,,,,,,,,,,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","39.87327","-75.22678","3.0","2016-07-07","8.05","0.00",,"0.0","0.0","85","94","75",,"    1",,,,,,,"    1",,,,,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","39.87327","-75.22678","3.0","2016-07-08","7.61","0.00",,"0.0","0.0","86","94","75",,,,,,,,,,,,,,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","39.87327","-75.22678","3.0","2016-07-09","7.16","0.01",,"0.0","0.0","75","79","73",,,,"    1",,,,,,,,,,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","39.87327","-75.22678","3.0","2016-07-10","10.51","0.00",,"0.0","0.0","77","85","69",,,,,,,,,,,,,,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","39.87327","-75.22678","3.0","2016-07-11","6.71","0.00",,"0.0","0.0","76","86","65",,,,,,,,,,,,,,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","39.87327","-75.22678","3.0","2016-07-12","7.61","0.00",,"0.0","0.0","77","89","67",,,,,,,,,,,,,,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","39.87327","-75.22678","3.0","2016-07-13","5.59","0.12",,"0.0","0.0","76","84","71",,"    1",,,,,,,,,,,,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","39.87327","-75.22678","3.0","2016-07-14","10.51","0.03",,"0.0","0.0","82","96","75",,"    1",,,,,,,,,,,,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","39.87327","-75.22678","3.0","2016-07-15","9.84","0.00",,"0.0","0.0","86","92","78",,,,,,,,,,,,,,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","39.87327","-75.22678","3.0","2016-07-16","6.93","0.10",,"0.0","0.0","84","94","73",,,,"    1",,,,,,,,,,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","39.87327","-75.22678","3.0","2016-07-17","7.61","0.00",,"0.0","0.0","80","92","73",,,,,,,,,,,,,,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","39.87327","-75.22678","3.0","2016-07-18","10.74","0.58",,"0.0","0.0","83","96","74",,"    1",,"    1",,,,,,,,,,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","39.87327","-75.22678","3.0","2016-07-19","7.38","0.00",,"0.0","0.0","79","89","72",,,,,,,,,,,,,,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","39.87327","-75.22678","3.0","2016-07-20","7.38","0.00",,"0.0","0.0","79","87","70",,,,,,,,,,,,,,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","39.87327","-75.22678","3.0","2016-07-21","8.05","0.00",,"0.0","0.0","80","89","69",,,,,,,,,,,,,,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","39.87327","-75.22678","3.0","2016-07-22","12.08","0.00",,"0.0","0.0","82","94","73",,,,,,,,,,,,,,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","39.87327","-75.22678","3.0","2016-07-23","9.84","0.00",,"0.0","0.0","86","97","77",,,,"    1",,,,,,,,,,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","39.87327","-75.22678","3.0","2016-07-24","6.71","0.00",,"0.0","0.0","84","95","74",,,,,,,,,,,,,,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","39.87327","-75.22678","3.0","2016-07-25","9.17","1.68",,"0.0","0.0","85","97","74",,"    1",,"    1",,,,,,,,,,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","39.87327","-75.22678","3.0","2016-07-26","9.17","0.00",,"0.0","0.0","81","92","74",,"    1",,,,,,,,,,,,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","39.87327","-75.22678","3.0","2016-07-27","6.04","0.00",,"0.0","0.0","85","94","77",,,,,,,,,,,,,,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","39.87327","-75.22678","3.0","2016-07-28","4.70","0.33",,"0.0","0.0","83","95","74",,"    1",,"    1",,,,,,,,,,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","39.87327","-75.22678","3.0","2016-07-29","8.50","0.39",,"0.0","0.0","79","89","73",,"    1",,,,,,,,,,,,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","39.87327","-75.22678","3.0","2016-07-30","6.71","0.27",,"0.0","0.0","80","88","74",,"    1",,,,,,,,,,,,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","39.87327","-75.22678","3.0","2016-07-31","6.71","0.00",,"0.0","0.0","80","90","75",,,,,,,,,,,,,,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","39.87327","-75.22678","3.0","2016-08-01","7.38","0.00",,"0.0","0.0","77","80","73",,,,,,,,,,,,,,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","39.87327","-75.22678","3.0","2016-08-02","8.05","0.00",,"0.0","0.0","76","84","68",,,,,,,,,,,,,,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","39.87327","-75.22678","3.0","2016-08-03","6.93","0.00",,"0.0","0.0","74","85","66",,,,,,,,,,,,,,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","39.87327","-75.22678","3.0","2016-08-04","5.37","0.00",,"0.0","0.0","75","86","66",,,,,,,,,,,,,,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","39.87327","-75.22678","3.0","2016-08-05","7.83","0.00",,"0.0","0.0","76","85","68",,,,,,,,,,,,,,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","39.87327","-75.22678","3.0","2016-08-06","9.17","0.00",,"0.0","0.0","81","91","76",,,,,,,,,,,,,,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","39.87327","-75.22678","3.0","2016-08-07","7.61","0.00",,"0.0","0.0","81","89","71",,,,,,,,,,,,,,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","39.87327","-75.22678","3.0","2016-08-08","5.14","0.00",,"0.0","0.0","80","85","73",,,,,,,,,,,,,,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","39.87327","-75.22678","3.0","2016-08-09","6.04","0.00",,"0.0","0.0","79","89","68",,,,,,,,,,,,,,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","39.87327","-75.22678","3.0","2016-08-10","12.08","0.00",,"0.0","0.0","83","93","76",,,,,,,,,,,,,,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","39.87327","-75.22678","3.0","2016-08-11","10.96","0.31",,"0.0","0.0","86","95","79",,,,"    1",,,,,,,,,,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","39.87327","-75.22678","3.0","2016-08-12","11.63","0.00",,"0.0","0.0","88","97","81",,,,"    1",,,,,,,,,,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","39.87327","-75.22678","3.0","2016-08-13","9.62","0.00",,"0.0","0.0","89","98","82",,,,,,,,,,,,,,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","39.87327","-75.22678","3.0","2016-08-14","10.74","0.03",,"0.0","0.0","90","97","77",,,,,,,,,,,,,,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","39.87327","-75.22678","3.0","2016-08-15","7.16","0.00",,"0.0","0.0","85","94","76",,,,,,,,,,,,,,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","39.87327","-75.22678","3.0","2016-08-16","10.29","0.00",,"0.0","0.0","84","94","77",,"    1",,"    1",,,,,,,,,,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","39.87327","-75.22678","3.0","2016-08-17","9.62","0.57",,"0.0","0.0","85","91","76",,"    1",,"    1",,,,,,,,,,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","39.87327","-75.22678","3.0","2016-08-18","6.71","0.19",,"0.0","0.0","81","88","73",,"    1",,"    1",,,,,,,,,,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","39.87327","-75.22678","3.0","2016-08-19","5.14","0.00",,"0.0","0.0","81","90","73",,,,,,,,,,,,,,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","39.87327","-75.22678","3.0","2016-08-20","6.04","0.00",,"0.0","0.0","82","93","73",,,,,,,,,,,,,,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","39.87327","-75.22678","3.0","2016-08-21","6.71","0.60",,"0.0","0.0","79","89","73",,"    1",,,,,,,"    1",,,,,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","39.87327","-75.22678","3.0","2016-08-22","11.18","0.00",,"0.0","0.0","76","83","66",,,,,,,,,,,,,,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","39.87327","-75.22678","3.0","2016-08-23","5.82","0.00",,"0.0","0.0","73","83","62",,,,,,,,,,,,,,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","39.87327","-75.22678","3.0","2016-08-24","8.28","0.00",,"0.0","0.0","76","86","68",,,,,,,,,,,,,,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","39.87327","-75.22678","3.0","2016-08-25","10.07","0.00",,"0.0","0.0","77","87","69",,,,,,,,,,,,,,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","39.87327","-75.22678","3.0","2016-08-26","10.07","0.00",,"0.0","0.0","83","93","75",,,,,,,,,,,,,,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","39.87327","-75.22678","3.0","2016-08-27","7.16","0.00",,"0.0","0.0","83","93","72",,,,,,,,,,,,,,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","39.87327","-75.22678","3.0","2016-08-28","4.92","0.00",,"0.0","0.0","79","90","70",,,,,,,,,,,,,,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","39.87327","-75.22678","3.0","2016-08-29","8.28","0.00",,"0.0","0.0","82","93","73",,,,,,,,,,,,,,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","39.87327","-75.22678","3.0","2016-08-30","6.26","0.00",,"0.0","0.0","81","90","71",,,,,,,,,,,,,,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","39.87327","-75.22678","3.0","2016-08-31","7.38","0.00",,"0.0","0.0","80","91","72",,"    1",,,,,,,,,,,,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","39.87327","-75.22678","3.0","2016-09-01","7.16","0.47",,"0.0","0.0","77","81","70",,"    1",,"    1",,,,,,,,,,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","39.87327","-75.22678","3.0","2016-09-02","7.83","0.00",,"0.0","0.0","73","83","64",,,,,,,,,,,,,,,,,,,
